Song ID,Title,Artist,Original artist,Canonical,Class label
2073,All tomorrows parties,Japan,The Velvet Underground,,alltomorrows
2074,America,Simon and Garfunkel,Simon and Garfunkel,YES,america
2075,America,Paul Simon,Simon and Garfunkel,,america
2076,A whiter shade of pale,Procol Harum,Procol Harum,YES,shadepale
2077,A whiter shade of pale,Annie Lennox,Procol Harum,,shadepale
2078,Before you accuse me,Creedence Clearwater Revival,Bo Diddley,,uaccuseme
2079,Before you accuse me,Eric Clapton,Bo Diddley,,uaccuseme
2080,Between the bars,Elliot Smith,Elliot Smith,YES,betwebar
2081,Between the bars,Glen Philips,Elliot Smith,,betwebar
2082,Blue collar man,Styx,Styx,YES,blcollarman
2083,Blue collar man,Speedwagon,Styx,,blcollarman
2084,Caroline No,The Beach Boys,The Beach Boys,YES,carolineno
2085,Caroline No,Brian Wilson,The Beach Boys,,carolineno
2086,Cecilia,Simon and Garfunkel,Simon and Garfunkel,YES,cecilia
2087,Cecilia,Paul Simon,Simon and Garfunkel,,cecilia
2088,Claudette,The Everly Brothers,The Everly Brothers,YES,claudette
2089,Claudette,Roy Orbison,The Everly Brothers,,claudette
2090,Cocaine,Eric Clapton,J J Cale,YES,cocaine
2091,Cocaine,Nazareth,J J Cale,,cocaine
2092,Day Tripper,Cheap Trick,The Beatles,,daytripper
2093,Dont let it bring you down,Neil Young,Neil Young,YES,dontletit
2094,Dont let it bring you down,Annie Lennox,Neil Young,,dontletit
2095,Downtown lights,Blue Nile,Blue Nile,YES,downtown
2096,Downtown lights,Annie Lennox,Blue Nile,,downtown
2097,Enjoy the silence,Tori Amos,Depeche Mode,,enjoysilen
2098,Faith,George Michael,George Michael,YES,faith
2099,Faith,Limp Bizkit,George Michael,,faith
2100,God only knows,The Beach Boys,The Beach Boys,YES,godonlykn
2101,God only knows,Brian Wilson,The Beach Boys,,godonlykn
2102,Gold dust woman,Fletwood Mac,Fletwood Mac,YES,golddustw
2103,Gold dust woman,Sheryl Crow,Fletwood Mac,,golddustw
2104,Grand illusion,Styx,Styx,YES,grandillu
2105,Grand illusion,Styx and Reo Speedwagon,Styx,,grandillu
2106,Happiness is a warm gun,Tori Amos,The Beatles,,happiness
2107,Heart of gold,Neil Young,Neil Young,YES,heartgold
2108,Heart of gold,Tori Amos,Neil Young,,heartgold
2111,I cant get next to you,The Temptations,The Temptations,YES,icantgetnex
2112,I cant get next to you,Annie Lennox,The Temptations,,icantgetnex
2113,I dont like mondays,The Boomtown Rats,The Boomtown Rats,YES,inomondays
2114,I dont like mondays,Tori Amos,The Boomtown Rats,,inomondays
2115,I dont want to miss a thing,Aerosmith,Aerosmith,YES,inomissath
2116,I dont want to miss a thing,New Found Glory,Aerosmith,,inomissath
2119,I am losing you,John Lennon,John Lennon,YES,imlosingu
2120,I am losing you,Cheap Trick,John Lennon,,imlosingu
2121,I am not in love,10cc,10cc,YES,imnotinlov
2122,I am not in love,Tori Amos,10cc,,imnotinlov
2123,It is tricky,Run DMC,Run DMC,YES,itstricky
2124,It is tricky,Bloodhound Gang,Run DMC,,itstricky
2125,Lady,Styx,Styx,YES,lady
2126,Sophisticated Lady,Reo Speedwagon,Styx,,lady
2127,Lodi,Creedence Clearwater Revival,Creedence Clearwater Revival,YES,lodi
2128,Lodi,Eric Clapton,Creedence Clearwater Revival,,lodi
2129,Love hurts,Heart,The Everly Brothers,,lovehurts
2130,Love hurts,Nazareth,The Everly Brothers,,lovehurts
2131,Maggies farm,Bob Dylan,Bob Dylan,YES,maggiesfa
2132,Maggies farm,Rage Against The Machine,Bob Dylan,,maggiesfa
2133,More than words,Extreme,Extreme,YES,morethwor
2134,More than words,Westlife,Extreme,,morethwor
2135,My generation,The Who,The Who,YES,mygenerat
2136,My generation,Green Day,The Who,,mygenerat
2137,My heart will go on,Celine Dion,Celine Dion,YES,titanic
2138,My heart will go on,New Found Glory,Celine Dion,,titanic
2139,New age,Velvet Underground,Velvet Underground,YES,newage
2140,New age,Tori Amos,Velvet Underground,,newage
2141,Night time is the right time,Aretha Franklin,The Honeydreeper,,nighttimeirt
2142,Night time is the right time,Creedence Clearwater Revival,The Honeydreeper,,nighttimeirt
2143,Oh pretty woman,Al Green,Roy Orbison,,prettywo
2144,Ooby dooby,Roy Orbison and The Teen Kings,Roy Orbison and The Teen Kings,YES,oobydooby
2145,Ooby dooby,Creedence Clearwater Revival,Roy Orbison and The Teen Kings,,oobydooby
2146,Proud Mary,Creedence Clearwater Revival,Creedence Clearwater Revival,YES,proudmary
2147,Proud Mary,Tina Turner,Creedence Clearwater Revival,,proudmary
2148,Purple rain,Prince and The Revolution,Prince,YES,purplerain
2149,Purple rain,LeAnn Rimes,Prince,,purplerain
2150,Rattlesnakes,Lloyd Cole and The Commotions,Lloyd Cole and The Commotions,YES,rattlesnakes
2151,Rattlesnakes,Tori Amos,Lloyd Cole and The Commotions,,rattlesnakes
2152,Real men,Joe Jackson,Joe Jackson,YES,realmen
2153,Real men,Tori Amos,Joe Jackson,,realmen
2154,Red red wine,Neil Diamond,Neil Diamond,YES,redredwine
2155,Red red wine,UB40,Neil Diamond,,redredwine
2158,September gurls,Big Star,Big Star,YES,septgurls
2159,September gurls,Bangles,Big Star,,septgurls
2160,Something so right,Paul Simon,Paul Simon,YES,smthsorigt
2161,Something so right,Annie Lennox,Paul Simon,,smthsorigt
2162,Stone cold crazy,Queen,Queen,YES,stonecold
2163,Stone cold crazy,Metallica,Queen,,stonecold
2164,Straight from the heart,Bryan Adams,Bryan Adams,YES,straightfh
2165,Straight from the heart,Bonnie Raitt,Bryan Adams,,straightfh
2166,Strange little girl,The Stranglers,The Stranglers,YES,strangelitg
2167,Strange little girl,Tori Amos,The Stranglers,,strangelitg
2168,Street fighting man,The Rolling Stones,The Rolling Stones,YES,streetfight
2169,Street fighting man,Rage Against The Machine,The Rolling Stones,,streetfight
2170,Summer of 69,Bryan Adams,Bryan Adams,YES,summer69
2171,Summer of 69,MXPX,Bryan Adams,,summer69
2172,Summertime blues,Alan Jackson,Eddie Cochran,,sumrtmblu
2173,Summertime blues,The Beach Boys,Eddie Cochran,,sumrtmblu
2174,Take me to the river,Al Green,Al Green,YES,takeme2riv
2175,Take me to the river,Annie Lennox,Al Green,,takeme2riv
2176,Take me to the river,Talking Heads,Al Green,,takeme2riv
2177,Take on me,A Ha,A Ha,YES,takeonme
2178,Take on me,MXPX,A Ha,,takeonme
2179,The boxer,Simon and Garfunkel,Simon and Garfunkel,YES,theboxer
2180,The boxer,Paul Simon,Simon and Garfunkel,,theboxer
2181,Thin line between love and hate,The Persuaders,The Persuaders,YES,thinlineb
2182,Thin line between love and hate,Annie Lennox,The Persuaders,,thinlineb
2183,Time,Tom Waits,Tom Waits,YES,time_tw
2184,Time,Tori Amos,Tom Waits,,time_tw
2185,Toys in the attic,Aerosmith,Aerosmith,YES,toysattic
2186,Toys in the attic,REM,Aerosmith,,toysattic
2187,Train in vain,The Clash,The Clash,YES,trainvain
2188,Train in vain,Annie Lennox,The Clash,,trainvain
2189,Tush,ZZ Top,ZZ Top,YES,tush
2190,Tush,Nazareth,ZZ Top,,tush
2191,Waiting in vain,Bob Marley,Bob Marley,YES,waitvain
2192,Waiting in vain,Annie Lennox,Bob Marley,,waitvain
2195,Walk this way,Aerosmith,Aerosmith,YES,walktway
2196,Walk this way,Run DMC,Aerosmith,,walktway
2197,We can work it out,Tesla,The Beatles,,wecanwork
2198,Whats going on,Marvin Gaye,Marvin Gaye,YES,whatsgoon
2199,Whats going on,Cyndi Lauper,Marvin Gaye,,whatsgoon
2200,White room,Cream,Cream,YES,whiteroom
2201,White room,Sheryl Crow,Cream,,whiteroom
2202,Wish you were here,Wyclef Jean,Pink Floyd,,wishyouw
2203,Yesterday,En Vogue,The Beatles,,yesterday
2204,Samba da Bencao,Bebel Gilberto Ð 4 Hero,Vinicius de Moraes,,sambabenc
2205,Satisfaction,Bjork and PJ Harvey,The Rolling Stones,,satisfaction
2206,I dont like mondays,Bon Jovi and Bob Geldorf,The Boomtown Rats,,inomondays
2207,Suspicious minds,Bowling for soup,Mark James,,suspicious
2208,That will be the day,Buddy Holly,The Crickets,YES,thatllbetd
2209,Lady Marmalade,Carmen Consoli,The Eleventh Hour,,ladymarm
2210,A whiter shade of pale,David Lanz,Procol Harum,,shadepale
2211,Satisfaction,Edson Cordeiro and Cassia Eller,The Rolling Stones,,satisfaction
2212,Suspicious minds,Elvis Presley,Mark James,,suspicious
2214,Love hurts,Incubus,The Everly Brothers,,lovehurts
2215,Heridas de amor,Grupo Yndio,The Everly Brothers,,lovehurts
2216,Cocaine,J J Cale,J J Cale,,cocaine
2217,Cocaine,The Rolling Stones,J J Cale,,cocaine
2218,Cocaine,Vasco Rossi,J J Cale,,cocaine
2219,Heridas de amor,Suzie Quatro,The Everly Brothers,,lovehurts
2220,A whiter shade of pale,John Farnham and The Royal Phil Orch,Procol Harum,,shadepale
2221,A whiter shade of pale,Sarah Brightman,Procol Harum,,shadepale
2222,Purple rain,Julien Dore,Prince,,purplerain
2223,Purple rain,Prince and Beyonce Knowles,Prince,,purplerain
2224,Purple rain,Urselle,Prince,,purplerain
2226,Siamese twins,Siouxsie and The Banshees,The Cure,,siamese
2227,Suspicious minds,Waylon Jennings and Jessie Colter,Mark James,,suspicious
2228,Love hurts,The Everly Brothers,The Everly Brothers,YES,lovehurts
2230,Canon in D major,Unknown,Pachelbel,YES,canonpach
2231,Go west,Pet Shop Boys,Pachelbel,,canonpach
2232,Talk,Coldplay,Kraftwerk,,computerlo
2233,Die roboter,Terre Thaemlitz,Kraftwerk,,dieroboter
2234,Tour de France,Terre Thaemlitz,Kraftwerk,,tourdefra
2235,A day in the life,Done again,The Beatles,,adayin
2236,A day in the life,Kayler,The Beatles,,adayin
2237,A day in the life,Lee Ritenour,The Beatles,,adayin
2238,Dont let me down,Garbage,The Beatles,,dontletme
2239,Getting better,Kaiser chiefs,The Beatles,,getting
2240,Glass onion,Done again,The Beatles,,glassonion
2241,Hey Jude,Griffin McMahon,The Beatles,,heyjude
2242,If I Fell,Maroon 5,The Beatles,,ififell
2243,I will get you,The Beatles,The Beatles,YES,illgetyou
2244,I will get you,Vix Beatles Cover Band,The Beatles,,illgetyou
2245,Let it be,EeeVee,The Beatles,,letitbe
2246,No reply,The Beatles,The Beatles,YES,noreply
2247,No reply,Peter Lipa,The Beatles,,noreply
2248,Norwegian wood,Buddy Rich,The Beatles,,norwegian
2249,Norwegian wood,Happy baby series,The Beatles,,norwegian
2250,Norwegian wood,Leni Stern,The Beatles,,norwegian
2251,Norwegian wood,Rudi Rotta Band,The Beatles,,norwegian
2252,Norwegian wood,Sally Harmon,The Beatles,,norwegian
2253,Norwegian wood,Done again,The Beatles,,norwegian
2254,Norwegian wood,Pan Flute,The Beatles,,norwegian
2255,Norwegian wood,Yoyo International Orchestra,The Beatles,,norwegian
2256,Not a second time,The Beatles,The Beatles,YES,notsecond
2257,Not a second time,Terje Rypdal,The Beatles,,notsecond
2258,Nowhere man,Alfredo Alvarez Calderon,The Beatles,,nowhere
2259,Nowhere man,Done again,The Beatles,,nowhere
2260,Nowhere man,Happy baby series,The Beatles,,nowhere
2261,Nowhere man,Yoyo International Orchestra,The Beatles,,nowhere
2262,Ob la di ob la da,Cumbia non stop,The Beatles,,obladi
2263,Ob la di ob la da,Done again,The Beatles,,obladi
2264,Ob la di ob la da,Happy baby series,The Beatles,,obladi
2265,Ob la di ob la da,Music for little people,The Beatles,,obladi
2266,Ob la di ob la da,The Hit Crew Kids,The Beatles,,obladi
2267,Ob la di ob la da,The Starbugs,The Beatles,,obladi
2268,Ob la di ob la da,Yoyo International Orchestra,The Beatles,,obladi
2269,Octopuss garden,The Beatles,The Beatles,YES,octopusga
2270,Octopuss garden,Done again,The Beatles,,octopusga
2271,Octopuss garden,Music for little people,The Beatles,,octopusga
2272,Octopuss garden,The Beatles Tribute Band,The Beatles,,octopusga
2273,Octopuss garden,The Hit Crew Kids,The Beatles,,octopusga
2274,Octopuss garden,The Starbugs,The Beatles,,octopusga
2275,Oh darling,Connie Evingson,The Beatles,,ohdarling
2276,Oh darling,Done again,The Beatles,,ohdarling
2277,Oh darling,Les Boreades,The Beatles,,ohdarling
2278,Oh darling,The Beatles Tribute Band,The Beatles,,ohdarling
2279,Oh darling,Yoyo International Orchestra,The Beatles,,ohdarling
2280,Old brown shoe,The Beatles,The Beatles,YES,oldbrown
2281,Old brown shoe,Leslie West,The Beatles,,oldbrown
2282,Paperback writer,Done again,The Beatles,,paperback
2283,Paperback writer,Quarteto Orchestra Simfonica G Verdi di Milano,The Beatles,,paperback
2284,Penny Lane,Done again,The Beatles,,pennylane
2285,Penny Lane,Guiseppe Milici,The Beatles,,pennylane
2286,Penny Lane,The Kennedy Choir,The Beatles,,pennylane
2287,Please Mister Postman,Done again,The Marvelettes,,mrpostman
2288,Please Mr Postman,The Starbugs,The Marvelettes,,mrpostman
2289,Please please me,The Beatles,The Beatles,YES,pleaseplease
2290,Please please me,Kayler,The Beatles,,pleaseplease
2291,Please please me,The Liverpools,The Beatles,,pleaseplease
2292,Please please me,Yoyo International Orchestra,The Beatles,,pleaseplease
2293,PS I love you,The Beatles,The Beatles,YES,psilove
2294,PS I love you,Done again,The Beatles,,psilove
2295,PS I love you,Peter Lipa,The Beatles,,psilove
2296,Rain,U2,The Beatles,,rain
2297,Revolution,Done again,The Beatles,,revolution
2298,Revolution,Rudi Rotta Band,The Beatles,,revolution
2299,Revolution,Stereophonics,The Beatles,,revolution
2300,Revolution,Tim Ripper Owens,The Beatles,,revolution
2301,Rocky Raccoon,Done again,The Beatles,,rocky
2302,Rocky Raccoon,Phish,The Beatles,,rocky
2303,Run for your life,Cowboy Junkies,The Beatles,,run4yourlife
2304,Savoy Truffle,The Beatles,The Beatles,YES,savoytru
2305,Savoy Truffle,They Might be Giants,The Beatles,,savoytru
2306,Sgt Peppers lonely hearts club band,The Beatles Tribute Band,The Beatles,,sgtpeppers
2307,Sgt Peppers lonely hearts club band,The Hit Crew Kids,The Beatles,,sgtpeppers
2308,She loves you,Done again,The Beatles,,shelovesyou
2309,She loves you,Merengue Non Stop,The Beatles,,shelovesyou
2310,She is a woman,The Beatles,The Beatles,YES,shesawom
2311,She is a woman,Done again,The Beatles,,shesawom
2312,She is a woman,Rudi Rotta Band,The Beatles,,shesawom
2313,She is a woman,The Inmates,The Beatles,,shesawom
2314,She is leaving home,Al Jarreau,The Beatles,,shesleaving
2315,She is leaving home,Done again,The Beatles,,shesleaving
2316,She is leaving home,Happy Baby Series,The Beatles,,shesleaving
2317,She is leaving home,McCoy Tyner,The Beatles,,shesleaving
2318,She is leaving home,The Beatles Tribute Band,The Beatles,,shesleaving
2319,She is leaving home,Toninho Horta,The Beatles,,shesleaving
2320,Strawberry fields forever,Done again,The Beatles,,strawberry
2321,Strawberry fields forever,Philip DeGruy,The Beatles,,strawberry
2322,Sun king,Les Boreales,The Beatles,,sunking
2323,Ticket to ride,Os Britos,The Beatles,,ticket2ride
2324,We can work it out,Alfredo Alvarez Calderon,The Beatles,,wecanwork
2325,We can work it out,Chaka Khan,The Beatles,,wecanwork
2326,We can work it out,Dark One Lite,The Beatles,,wecanwork
2327,We can work it out,Guiseppe Milici,The Beatles,,wecanwork
2328,We can work it out,The Inmates,The Beatles,,wecanwork
2329,When I am sixty-four,Connie Evingson,The Beatles,,whenim64
2330,When Im 64,Music for Little People,The Beatles,,whenim64
2331,When Im 64,Connie Evingson,The Beatles,,whenim64
2332,When Im sixty four,Done again,The Beatles,,whenim64
2333,When Im sixty four,Kayler,The Beatles,,whenim64
2334,When Im sixty four,Quarteto Orchestra Simfonica G Verdi di Milano,The Beatles,,whenim64
2335,When Im sixty four,The Beatles Tribute Band,The Beatles,,whenim64
2336,When Im sixty four,The Starbugs,The Beatles,,whenim64
2337,With a little help from my friends,Done again,The Beatles,,littlehelp
2338,With a little help from my friends,Music for Little People,The Beatles,,littlehelp
2339,With a little help from my friends,Nashville Mandolin Ensemble,The Beatles,,littlehelp
2340,With a little help from my friends,The Beatles Tribute Band,The Beatles,,littlehelp
2341,With a little help from my friends,The Kennedy Choir,The Beatles,,littlehelp
2342,With a little help from my friends,The Starbugs,The Beatles,,littlehelp
2343,With a little help from my friends,Yoyo International Orchestra,The Beatles,,littlehelp
2344,Yesterday,Ray Charles,The Beatles,,yesterday
2345,Beethoven 5 th symphony,Unknown,Chicago Symphony Orchestra Ð Georg Solti,YES,beethoven5
2346,Beethoven 5 th symphony,Electric Light Orchestra,Chicago Symphony Orchestra Ð Georg Solti,,beethoven5
2347,Bethovans fifth,Metallica,Chicago Symphony Orchestra Ð Georg Solti,,beethoven5
2348,Beethovens Fifth Symphony,Rockapella,Chicago Symphony Orchestra Ð Georg Solti,,beethoven5
2349,Beethovens Fifth,Steve Vai,Chicago Symphony Orchestra Ð Georg Solti,,beethoven5
2350,Beethoven 5 th symphony,Trance Opera,Chicago Symphony Orchestra Ð Georg Solti,,beethoven5
2351,Beethovens Fifth,Vanessa Mae,Chicago Symphony Orchestra Ð Georg Solti,,beethoven5
2352,Ave Maria Bach,Unknown,Alessandro Moreschi,,avemarbach
2353,Ave Maria Bach,Maria Callas,Alessandro Moreschi,,avemarbach
2354,Ave Maria Bach,Cecilia Bartoli,Alessandro Moreschi,,avemarbach
2355,Ave Maria Bach,Chloe Agnew,Alessandro Moreschi,,avemarbach
2356,Ave Maria Bach,Andrea Bocelli,Alessandro Moreschi,,avemarbach
2357,Ave Maria Bach,Joselito,Alessandro Moreschi,,avemarbach
2358,Ave Maria Bach,Musicas para casamientos,Alessandro Moreschi,,avemarbach
2359,Ave Maria Bach,Sarah Brightman,Alessandro Moreschi,,avemarbach
2360,Ave Maria Schubert,Vienna boys choir,Edith Clegg,,avemarschu
2361,Ave Maria Schubert,Andrea Bocelli,Edith Clegg,,avemarschu
2362,Ave Maria Schubert,Celine Dion,Edith Clegg,,avemarschu
2363,Ave Maria Schubert,Stevie Wonder,Edith Clegg,,avemarschu
2364,Ave Maria Schubert,Il Divo,Edith Clegg,,avemarschu
2365,Ave Maria Schubert,Harry Connick Jr,Edith Clegg,,avemarschu
2366,Ave Maria Schubert,Jesper Kyd,Edith Clegg,,avemarschu
2367,Ave Maria Schubert,Joan Baez,Edith Clegg,,avemarschu
2368,Ave Maria Schubert,Josh Groban,Edith Clegg,,avemarschu
2369,Ave Maria Schubert,Kenny G,Edith Clegg,,avemarschu
2370,Ave Maria Schubert,Luciano Pavarotti,Edith Clegg,,avemarschu
2371,Ave Maria Schubert,Chris Cornell and Eleven,Edith Clegg,,avemarschu
2372,Ave Maria Schubert,The Cranberries and Pavarotti,Edith Clegg,,avemarschu
2373,Fur Elise,Unknown,Beethoven,,furelise
2374,Fur Elise,James Last and Richard Clayderman,Beethoven,,furelise
2375,Fur Elise,Tech N9ne,Beethoven,,furelise
2376,Fur Elise,Techno Dance,Beethoven,,furelise
2377,Fur Elise,Trans Siberian Orchestra,Beethoven,,furelise
2378,Fur Elise,Warp Brothers,Beethoven,,furelise
2379,Moonlight Sonata,Depeche Mode,Beethoven,,moonlight
2380,Moonlight Sonata,California Guitar Trio,Beethoven,,moonlight
2381,Moonlight Sonata,Liberace,Beethoven,,moonlight
2382,Moonlight Sonata,Marcus Miller,Beethoven,,moonlight
2383,Moonlight Sonata,Techno,Beethoven,,moonlight
2384,Moonlight Sonata,Yanni,Beethoven,,moonlight
2385,Bach Tocatta,Unknown,Bach,,tocatta
2386,Bach Tocatta,Fantasia Disney Soundtrack,Bach,,tocatta
2387,Bach Tocatta,Halloween Tecno Castlevania Dracula X,Bach,,tocatta
2388,Tocatta et fuga,Jean Michel Jarre,Bach,,tocatta
2389,Bach Tocatta,Vanessa Mae,Bach,,tocatta
2390,Gimme shelter,The Rolling Stones,The Rolling Stones,YES,gimmeshel
2391,Gimme shelter,Merry Clayton,The Rolling Stones,,gimmeshel
2392,A change is gonna come,Sam Cooke,Sam Cooke,YES,achangeis
2393,A change is gonna come,Otis Redding,Sam Cooke,,achangeis
2394,A change is gonna come,Neville Brothers,Sam Cooke,,achangeis
2395,A change is gonna come,Aretha Franklin,Sam Cooke,,achangeis
2396,A change is gonna come,Tina Turner and Robert Cray,Sam Cooke,,achangeis
2397,A change is gonna come,Campbell Brothers,Sam Cooke,,achangeis
2398,A change is gonna come,Soul Survivors,Sam Cooke,,achangeis
2399,A change is gonna come,Coldwar Kids,Sam Cooke,,achangeis
2400,A change is gonna come,Leela James,Sam Cooke,,achangeis
2401,Whole lotta love,Ike and Tina Turner,Led Zeppelin,,wholelot
2402,Whole lotta love,Led Zeppelin,Led Zeppelin,YES,wholelot
2403,Keep on pushing,The Impressions,The Impressions,YES,keeponpu
2404,Keep on pushing,Ike and Tina Turner,The Impressions,,keeponpu
2405,Pain in my heart,Otis Redding,Otis Redding,,painheart
2406,Pain in my heart,The Rolling Stones,Otis Redding,,painheart
2407,Pain in my heart,Grateful dead,Otis Redding,,painheart
2408,Pain in my heart,Helene Smith,Otis Redding,,painheart
2409,Pain in my heart,Toots and The Maytals,Otis Redding,,painheart
2410,Mercy mercy,Don Covay,Don Covay,YES,mercym
2411,Mercy mercy,The Rolling Stones,Don Covay,,mercym
2412,Mercy mercy,The Remains,Don Covay,,mercym
2413,Mercy mercy,Wilson Pickett,Don Covay,,mercym
2414,People get ready,Curtis Mayfield,Curtis Mayfield,YES,peoplegetr
2416,People get ready,Aretha Franklin,Curtis Mayfield,,peoplegetr
2417,People get ready,Dionne Warwick,Curtis Mayfield,,peoplegetr
2418,People get ready,Spencer Bohren,Curtis Mayfield,,peoplegetr
2419,Thirty days,Chuck Berry,Chuck Berry,YES,30days
2420,Thirty days,Elisabeth McQueen and The Firebrands,Chuck Berry,,30days
2421,Expressway to your heart,Soul Survivors,Soul Survivors,YES,expressway
2422,Expressway (to your heart),Margo Thunder,Soul Survivors,,expressway
2423,Expressway (to your heart),Amen Corner,Soul Survivors,,expressway
2424,In the pines,Leadbelly,Unknown,YES,inthepines
2425,In the pines,Bill Monroe and His Bluegrass Boys,Unknown,,inthepines
2426,In the pines,Grateful dead,Unknown,,inthepines
2427,In the pines,The Seldom Scene,Unknown,,inthepines
2428,In the pines,Nirvana,Unknown,,inthepines
2429,Sing a simple song,Sly and The Family Stone,Sly and The Family Stone,YES,singsimple
2430,Sing a simple song,Charles Earland,Sly and The Family Stone,,singsimple
2431,Sing a simple song,The Budos Band,Sly and The Family Stone,,singsimple
2432,Sing a simple song,Booker T and The M G s,Sly and The Family Stone,,singsimple
2433,Mary dont you weep,The Swan Silvertones,Fisk Jubilee Singers,YES,madntwee
2434,Mary dont you weep,Bruce Springsteen,Fisk Jubilee Singers,,madntwee
2435,Mary dont you weep,Mike Farris,Fisk Jubilee Singers,,madntwee
